store_id,date,category,total_units_sold,active_product_count,data_version
S003,2023-06-26,Furniture,139,3,v1
S003,2023-06-26,Groceries,1164,9,v1
S003,2023-06-26,Toys,317,3,v1
S003,2023-06-26,all,1981,20,v1
S003,2023-06-27,Clothing,293,2,v1
S003,2023-06-27,Electronics,320,3,v1
S003,2023-06-27,Furniture,199,3,v1
S003,2023-06-27,Groceries,1018,8,v1
S003,2023-06-27,Toys,243,3,v1
S003,2023-06-27,all,2073,19,v1
S003,2023-06-28,Clothing,152,2,v1
S003,2023-06-28,Electronics,191,3,v1
S003,2023-06-28,Furniture,292,3,v1
S003,2023-06-28,Groceries,1072,9,v1
S003,2023-06-28,Toys,212,3,v1
S003,2023-06-28,all,1919,20,v1
S003,2023-06-29,Clothing,230,2,v1
S003,2023-06-29,Electronics,378,3,v1
S003,2023-06-29,Furniture,252,3,v1
S003,2023-06-29,Groceries,1073,9,v1
S003,2023-06-29,Toys,329,3,v1
S003,2023-06-29,all,2262,20,v1
S003,2023-06-30,Clothing,254,2,v1
S003,2023-06-30,Electronics,304,3,v1
S003,2023-06-30,Furniture,229,3,v1
S003,2023-06-30,Groceries,855,9,v1
S003,2023-06-30,Toys,201,3,v1
S003,2023-06-30,all,1843,20,v1
S003,2023-07-01,Clothing,206,2,v1
S003,2023-07-01,Electronics,315,3,v1
S003,2023-07-01,Furniture,255,3,v1
S003,2023-07-01,Groceries,908,9,v1
S003,2023-07-01,Toys,300,3,v1
S003,2023-07-01,all,1984,20,v1
S003,2023-07-02,Clothing,134,2,v1
S003,2023-07-02,Electronics,290,3,v1
S003,2023-07-02,Furniture,230,3,v1
S003,2023-07-02,Groceries,889,9,v1
S003,2023-07-02,Toys,390,3,v1
S003,2023-07-02,all,1933,20,v1
S003,2023-07-03,Clothing,156,1,v1
S003,2023-07-03,Electronics,221,3,v1
S003,2023-07-03,Furniture,170,3,v1
S003,2023-07-03,Groceries,1164,9,v1
S003,2023-07-03,Toys,267,3,v1
S003,2023-07-03,all,1978,19,v1
S003,2023-07-04,Clothing,175,2,v1
S003,2023-07-04,Electronics,365,3,v1
S003,2023-07-04,Furniture,208,3,v1
S003,2023-07-04,Groceries,1476,9,v1
S003,2023-07-04,Toys,220,3,v1
S003,2023-07-04,all,2444,20,v1
S003,2023-07-05,Clothing,244,2,v1
S003,2023-07-05,Electronics,241,3,v1
S003,2023-07-05,Furniture,168,3,v1
S003,2023-07-05,Groceries,1186,9,v1
S003,2023-07-05,Toys,219,3,v1
S003,2023-07-05,all,2058,20,v1
S003,2023-07-06,Clothing,116,2,v1
S003,2023-07-06,Electronics,249,3,v1
S003,2023-07-06,Furniture,162,3,v1
S003,2023-07-06,Groceries,1322,9,v1
S003,2023-07-06,Toys,283,3,v1
S003,2023-07-06,all,2132,20,v1
S003,2023-07-07,Clothing,169,2,v1
S003,2023-07-07,Electronics,193,3,v1
S003,2023-07-07,Furniture,270,3,v1
S003,2023-07-07,Groceries,1128,9,v1
S003,2023-07-07,Toys,397,3,v1
S003,2023-07-07,all,2157,20,v1
S003,2023-07-08,Clothing,252,2,v1
S003,2023-07-08,Electronics,363,3,v1
S003,2023-07-08,Furniture,296,3,v1
S003,2023-07-08,Groceries,1284,9,v1
S003,2023-07-08,Toys,267,3,v1
S003,2023-07-08,all,2462,20,v1
S003,2023-07-09,Clothing,174,2,v1
S003,2023-07-09,Electronics,289,3,v1
S003,2023-07-09,Furniture,222,3,v1
S003,2023-07-09,Groceries,1007,9,v1
S003,2023-07-09,Toys,226,3,v1
S003,2023-07-09,all,1918,20,v1
S003,2023-07-10,Clothing,240,2,v1
S003,2023-07-10,Electronics,367,3,v1
S003,2023-07-10,Furniture,249,3,v1
S003,2023-07-10,Groceries,1304,9,v1
S003,2023-07-10,Toys,246,3,v1
S003,2023-07-10,all,2406,20,v1
S003,2023-07-11,Clothing,222,2,v1
S003,2023-07-11,Electronics,346,3,v1
S003,2023-07-11,Furniture,205,2,v1
S003,2023-07-11,Groceries,1220,9,v1
S003,2023-07-11,Toys,233,3,v1
S003,2023-07-11,all,2226,19,v1
S003,2023-07-12,Clothing,64,1,v1
S003,2023-07-12,Electronics,294,3,v1
S003,2023-07-12,Furniture,223,3,v1
S003,2023-07-12,Groceries,1174,9,v1
S003,2023-07-12,Toys,241,3,v1
S003,2023-07-12,all,1996,19,v1
S003,2023-07-13,Clothing,228,2,v1
S003,2023-07-13,Electronics,284,3,v1
S003,2023-07-13,Furniture,225,3,v1
S003,2023-07-13,Groceries,1216,9,v1
S003,2023-07-13,Toys,321,3,v1
S003,2023-07-13,all,2274,20,v1
S003,2023-07-14,Clothing,137,2,v1
S003,2023-07-14,Electronics,191,3,v1
S003,2023-07-14,Furniture,170,3,v1
S003,2023-07-14,Groceries,1179,9,v1
S003,2023-07-14,Toys,261,3,v1
S003,2023-07-14,all,1938,20,v1
S003,2023-07-15,Clothing,113,2,v1
S003,2023-07-15,Electronics,287,3,v1
S003,2023-07-15,Furniture,227,3,v1
S003,2023-07-15,Groceries,1025,9,v1
S003,2023-07-15,Toys,332,3,v1
S003,2023-07-15,all,1984,20,v1
S003,2023-07-16,Clothing,139,2,v1
S003,2023-07-16,Electronics,315,3,v1
S003,2023-07-16,Furniture,254,3,v1
S003,2023-07-16,Groceries,1147,9,v1
S003,2023-07-16,Toys,214,3,v1
S003,2023-07-16,all,2069,20,v1
S003,2023-07-17,Clothing,132,2,v1
S003,2023-07-17,Electronics,275,3,v1
S003,2023-07-17,Furniture,310,3,v1
S003,2023-07-17,Groceries,1439,9,v1
S003,2023-07-17,Toys,227,3,v1
S003,2023-07-17,all,2383,20,v1
S003,2023-07-18,Clothing,117,2,v1
S003,2023-07-18,Electronics,244,3,v1
S003,2023-07-18,Furniture,216,3,v1
S003,2023-07-18,Groceries,1111,9,v1
S003,2023-07-18,Toys,212,3,v1
S003,2023-07-18,all,1900,20,v1
S003,2023-07-19,Clothing,119,2,v1
S003,2023-07-19,Electronics,357,3,v1
S003,2023-07-19,Furniture,211,3,v1
S003,2023-07-19,Groceries,1335,9,v1
S003,2023-07-19,Toys,353,3,v1
S003,2023-07-19,all,2375,20,v1
S003,2023-07-20,Clothing,213,2,v1
S003,2023-07-20,Electronics,294,3,v1
S003,2023-07-20,Furniture,231,3,v1
S003,2023-07-20,Groceries,1017,8,v1
S003,2023-07-20,Toys,163,3,v1
S003,2023-07-20,all,1918,19,v1
S003,2023-07-21,Clothing,192,2,v1
S003,2023-07-21,Electronics,324,3,v1
S003,2023-07-21,Furniture,181,3,v1
S003,2023-07-21,Groceries,1189,9,v1
S003,2023-07-21,Toys,308,3,v1
S003,2023-07-21,all,2194,20,v1
S003,2023-07-22,Clothing,169,2,v1
S003,2023-07-22,Electronics,263,3,v1
S003,2023-07-22,Furniture,264,3,v1
S003,2023-07-22,Groceries,1227,9,v1
S003,2023-07-22,Toys,322,3,v1
S003,2023-07-22,all,2245,20,v1
S003,2023-07-23,Clothing,179,2,v1
S003,2023-07-23,Electronics,354,3,v1
S003,2023-07-23,Furniture,220,3,v1
S003,2023-07-23,Groceries,1046,9,v1
S003,2023-07-23,Toys,218,3,v1
S003,2023-07-23,all,2017,20,v1
S003,2023-07-24,Clothing,240,2,v1
S003,2023-07-24,Electronics,382,3,v1
S003,2023-07-24,Furniture,136,3,v1
S003,2023-07-24,Groceries,1035,9,v1
S003,2023-07-24,Toys,208,3,v1
S003,2023-07-24,all,2001,20,v1
S003,2023-07-25,Clothing,257,2,v1
S003,2023-07-25,Electronics,368,3,v1
S003,2023-07-25,Furniture,229,3,v1
S003,2023-07-25,Groceries,1438,9,v1
S003,2023-07-25,Toys,335,3,v1
S003,2023-07-25,all,2627,20,v1
S003,2023-07-26,Clothing,133,1,v1
S003,2023-07-26,Electronics,404,3,v1
S003,2023-07-26,Furniture,155,3,v1
S003,2023-07-26,Groceries,1108,9,v1
S003,2023-07-26,Toys,174,3,v1
S003,2023-07-26,all,1974,19,v1
S003,2023-07-27,Clothing,199,2,v1
S003,2023-07-27,Electronics,248,3,v1
S003,2023-07-27,Furniture,186,3,v1
S003,2023-07-27,Groceries,834,9,v1
S003,2023-07-27,Toys,364,3,v1
S003,2023-07-27,all,1831,20,v1
S003,2023-07-28,Clothing,221,2,v1
S003,2023-07-28,Electronics,278,3,v1
S003,2023-07-28,Furniture,217,3,v1
S003,2023-07-28,Groceries,1156,9,v1
S003,2023-07-28,Toys,311,3,v1
S003,2023-07-28,all,2183,20,v1
S003,2023-07-29,Clothing,170,2,v1
S003,2023-07-29,Electronics,187,3,v1
S003,2023-07-29,Furniture,134,3,v1
S003,2023-07-29,Groceries,1108,9,v1
S003,2023-07-29,Toys,204,3,v1
S003,2023-07-29,all,1803,20,v1
S003,2023-07-30,Clothing,226,2,v1
S003,2023-07-30,Electronics,236,3,v1
S003,2023-07-30,Furniture,152,3,v1
S003,2023-07-30,Groceries,1072,9,v1
S003,2023-07-30,Toys,215,3,v1
S003,2023-07-30,all,1901,20,v1
S003,2023-07-31,Clothing,144,2,v1
S003,2023-07-31,Electronics,387,3,v1
S003,2023-07-31,Furniture,156,3,v1
S003,2023-07-31,Groceries,1185,9,v1
S003,2023-07-31,Toys,341,3,v1
S003,2023-07-31,all,2213,20,v1
S003,2023-08-01,Clothing,180,2,v1
S003,2023-08-01,Electronics,422,3,v1
S003,2023-08-01,Furniture,267,3,v1
S003,2023-08-01,Groceries,912,9,v1
S003,2023-08-01,Toys,290,3,v1
S003,2023-08-01,all,2071,20,v1
S003,2023-08-02,Clothing,164,2,v1
S003,2023-08-02,Electronics,365,3,v1
S003,2023-08-02,Furniture,185,3,v1
S003,2023-08-02,Groceries,1148,9,v1
S003,2023-08-02,Toys,136,3,v1
S003,2023-08-02,all,1998,20,v1
S003,2023-08-03,Clothing,142,2,v1
S003,2023-08-03,Electronics,317,3,v1
S003,2023-08-03,Furniture,123,3,v1
S003,2023-08-03,Groceries,1066,9,v1
S003,2023-08-03,Toys,228,3,v1
S003,2023-08-03,all,1876,20,v1
S003,2023-08-04,Clothing,197,2,v1
S003,2023-08-04,Electronics,287,3,v1
S003,2023-08-04,Furniture,182,3,v1
S003,2023-08-04,Groceries,1006,9,v1
S003,2023-08-04,Toys,267,3,v1
S003,2023-08-04,all,1939,20,v1
S003,2023-08-05,Clothing,208,2,v1
S003,2023-08-05,Electronics,407,3,v1
S003,2023-08-05,Furniture,165,3,v1
S003,2023-08-05,Groceries,1161,9,v1
S003,2023-08-05,Toys,312,3,v1
S003,2023-08-05,all,2253,20,v1
S003,2023-08-06,Clothing,195,2,v1
S003,2023-08-06,Electronics,311,3,v1
S003,2023-08-06,Furniture,197,3,v1
S003,2023-08-06,Groceries,1055,9,v1
S003,2023-08-06,Toys,259,3,v1
S003,2023-08-06,all,2017,20,v1
S003,2023-08-07,Clothing,168,2,v1
S003,2023-08-07,Electronics,314,3,v1
S003,2023-08-07,Furniture,191,3,v1
S003,2023-08-07,Groceries,1137,9,v1
S003,2023-08-07,Toys,223,3,v1
S003,2023-08-07,all,2033,20,v1
S003,2023-08-08,Clothing,188,2,v1
S003,2023-08-08,Electronics,280,3,v1
S003,2023-08-08,Furniture,176,3,v1
S003,2023-08-08,Groceries,1013,8,v1
S003,2023-08-08,Toys,333,3,v1
S003,2023-08-08,all,1990,19,v1
S003,2023-08-09,Clothing,240,2,v1
S003,2023-08-09,Electronics,318,3,v1
S003,2023-08-09,Furniture,270,3,v1
S003,2023-08-09,Groceries,926,9,v1
S003,2023-08-09,Toys,209,3,v1
S003,2023-08-09,all,1963,20,v1
S003,2023-08-10,Clothing,263,2,v1
S003,2023-08-10,Electronics,364,3,v1
S003,2023-08-10,Furniture,291,3,v1
S003,2023-08-10,Groceries,1662,9,v1
S003,2023-08-10,Toys,292,3,v1
S003,2023-08-10,all,2872,20,v1
S003,2023-08-11,Clothing,124,2,v1
S003,2023-08-11,Electronics,290,3,v1
S003,2023-08-11,Furniture,261,3,v1
S003,2023-08-11,Groceries,1163,9,v1
S003,2023-08-11,Toys,275,3,v1
S003,2023-08-11,all,2113,20,v1
S003,2023-08-12,Clothing,188,2,v1
S003,2023-08-12,Electronics,296,3,v1
S003,2023-08-12,Furniture,259,3,v1
S003,2023-08-12,Groceries,1259,9,v1
S003,2023-08-12,Toys,317,3,v1
S003,2023-08-12,all,2319,20,v1
S003,2023-08-13,Clothing,188,2,v1
S003,2023-08-13,Electronics,354,3,v1
S003,2023-08-13,Furniture,261,3,v1
S003,2023-08-13,Groceries,1400,9,v1
S003,2023-08-13,Toys,285,3,v1
S003,2023-08-13,all,2488,20,v1
S003,2023-08-14,Clothing,213,2,v1
S003,2023-08-14,Electronics,246,3,v1
S003,2023-08-14,Furniture,214,3,v1
S003,2023-08-14,Groceries,1151,9,v1
S003,2023-08-14,Toys,285,3,v1
S003,2023-08-14,all,2109,20,v1
S003,2023-08-15,Clothing,107,2,v1
S003,2023-08-15,Electronics,266,3,v1
S003,2023-08-15,Furniture,229,3,v1
S003,2023-08-15,Groceries,1271,9,v1
S003,2023-08-15,Toys,275,3,v1
S003,2023-08-15,all,2148,20,v1
S003,2023-08-16,Clothing,339,2,v1
S003,2023-08-16,Electronics,349,3,v1
S003,2023-08-16,Furniture,294,3,v1
S003,2023-08-16,Groceries,1390,8,v1
S003,2023-08-16,Toys,300,3,v1
S003,2023-08-16,all,2672,19,v1
S003,2023-08-17,Clothing,137,2,v1
S003,2023-08-17,Electronics,192,3,v1
S003,2023-08-17,Furniture,192,3,v1
S003,2023-08-17,Groceries,1184,9,v1
S003,2023-08-17,Toys,213,3,v1
S003,2023-08-17,all,1918,20,v1
S003,2023-08-18,Clothing,194,2,v1
S003,2023-08-18,Electronics,398,3,v1
S003,2023-08-18,Furniture,173,3,v1
S003,2023-08-18,Groceries,1047,9,v1
S003,2023-08-18,Toys,224,3,v1
S003,2023-08-18,all,2036,20,v1
S003,2023-08-19,Clothing,110,2,v1
S003,2023-08-19,Electronics,159,3,v1
S003,2023-08-19,Furniture,245,3,v1
S003,2023-08-19,Groceries,904,9,v1
S003,2023-08-19,Toys,275,3,v1
S003,2023-08-19,all,1693,20,v1
S003,2023-08-20,Clothing,110,2,v1
S003,2023-08-20,Electronics,244,3,v1
S003,2023-08-20,Furniture,201,3,v1
S003,2023-08-20,Groceries,1161,9,v1
S003,2023-08-20,Toys,227,3,v1
S003,2023-08-20,all,1943,20,v1
S003,2023-08-21,Clothing,215,2,v1
S003,2023-08-21,Electronics,227,3,v1
S003,2023-08-21,Furniture,222,3,v1
S003,2023-08-21,Groceries,1023,9,v1
S003,2023-08-21,Toys,234,3,v1
S003,2023-08-21,all,1921,20,v1
S003,2023-08-22,Clothing,174,2,v1
S003,2023-08-22,Electronics,246,3,v1
S003,2023-08-22,Furniture,178,3,v1
S003,2023-08-22,Groceries,1238,9,v1
S003,2023-08-22,Toys,183,3,v1
S003,2023-08-22,all,2019,20,v1
S003,2023-08-23,Clothing,108,2,v1
S003,2023-08-23,Electronics,328,3,v1
S003,2023-08-23,Furniture,372,3,v1
S003,2023-08-23,Groceries,1285,9,v1
S003,2023-08-23,Toys,179,3,v1
S003,2023-08-23,all,2272,20,v1
S003,2023-08-24,Clothing,209,2,v1
S003,2023-08-24,Electronics,322,3,v1
S003,2023-08-24,Furniture,224,3,v1
S003,2023-08-24,Groceries,1146,9,v1
S003,2023-08-24,Toys,167,3,v1
S003,2023-08-24,all,2068,20,v1
S003,2023-08-25,Clothing,259,2,v1
S003,2023-08-25,Electronics,291,3,v1
S003,2023-08-25,Furniture,227,3,v1
S003,2023-08-25,Groceries,1006,9,v1
S003,2023-08-25,Toys,185,3,v1
S003,2023-08-25,all,1968,20,v1
S003,2023-08-26,Clothing,157,2,v1
S003,2023-08-26,Electronics,337,3,v1
S003,2023-08-26,Furniture,232,3,v1
S003,2023-08-26,Groceries,1040,9,v1
S003,2023-08-26,Toys,214,3,v1
S003,2023-08-26,all,1980,20,v1
S003,2023-08-27,Clothing,163,2,v1
S003,2023-08-27,Electronics,274,3,v1
S003,2023-08-27,Furniture,270,3,v1
S003,2023-08-27,Groceries,1287,9,v1
S003,2023-08-27,Toys,239,3,v1
S003,2023-08-27,all,2233,20,v1
S003,2023-08-28,Clothing,196,2,v1
S003,2023-08-28,Electronics,300,3,v1
S003,2023-08-28,Furniture,183,3,v1
S003,2023-08-28,Groceries,1186,9,v1
S003,2023-08-28,Toys,255,3,v1
S003,2023-08-28,all,2120,20,v1
S003,2023-08-29,Clothing,160,2,v1
S003,2023-08-29,Electronics,198,3,v1
S003,2023-08-29,Furniture,173,3,v1
S003,2023-08-29,Groceries,1024,9,v1
S003,2023-08-29,Toys,316,3,v1
S003,2023-08-29,all,1871,20,v1
S003,2023-08-30,Clothing,170,2,v1
S003,2023-08-30,Electronics,372,3,v1
S003,2023-08-30,Furniture,219,3,v1
S003,2023-08-30,Groceries,1183,9,v1
S003,2023-08-30,Toys,208,3,v1
S003,2023-08-30,all,2152,20,v1
S003,2023-08-31,Clothing,181,2,v1
S003,2023-08-31,Electronics,205,3,v1
S003,2023-08-31,Furniture,164,3,v1
S003,2023-08-31,Groceries,1097,9,v1
S003,2023-08-31,Toys,279,3,v1
S003,2023-08-31,all,1926,20,v1
S003,2023-09-01,Clothing,136,2,v1
S003,2023-09-01,Electronics,324,3,v1
S003,2023-09-01,Furniture,250,3,v1
S003,2023-09-01,Groceries,797,9,v1
S003,2023-09-01,Toys,338,3,v1
S003,2023-09-01,all,1845,20,v1
S003,2023-09-02,Clothing,177,2,v1
S003,2023-09-02,Electronics,356,3,v1
S003,2023-09-02,Furniture,224,3,v1
S003,2023-09-02,Groceries,818,9,v1
S003,2023-09-02,Toys,377,3,v1
S003,2023-09-02,all,1952,20,v1
S003,2023-09-03,Clothing,124,2,v1
S003,2023-09-03,Electronics,282,3,v1
S003,2023-09-03,Furniture,248,3,v1
S003,2023-09-03,Groceries,815,9,v1
S003,2023-09-03,Toys,276,3,v1
S003,2023-09-03,all,1745,20,v1
S003,2023-09-04,Clothing,184,2,v1
S003,2023-09-04,Electronics,254,3,v1
S003,2023-09-04,Furniture,235,3,v1
S003,2023-09-04,Groceries,939,9,v1
S003,2023-09-04,Toys,201,3,v1
S003,2023-09-04,all,1813,20,v1
S003,2023-09-05,Clothing,278,2,v1
S003,2023-09-05,Electronics,376,3,v1
S003,2023-09-05,Furniture,173,3,v1
S003,2023-09-05,Groceries,935,9,v1
S003,2023-09-05,Toys,276,3,v1
S003,2023-09-05,all,2038,20,v1
S003,2023-09-06,Clothing,174,2,v1
S003,2023-09-06,Electronics,352,3,v1
S003,2023-09-06,Furniture,213,3,v1
S003,2023-09-06,Groceries,705,9,v1
S003,2023-09-06,Toys,301,3,v1
S003,2023-09-06,all,1745,20,v1
S003,2023-09-07,Clothing,113,2,v1
S003,2023-09-07,Electronics,244,3,v1
S003,2023-09-07,Furniture,242,3,v1
S003,2023-09-07,Groceries,820,9,v1
S003,2023-09-07,Toys,300,3,v1
S003,2023-09-07,all,1719,20,v1
S003,2023-09-08,Clothing,102,2,v1
S003,2023-09-08,Electronics,285,3,v1
S003,2023-09-08,Furniture,259,3,v1
S003,2023-09-08,Groceries,964,9,v1
S003,2023-09-08,Toys,219,3,v1
S003,2023-09-08,all,1829,20,v1
S003,2023-09-09,Clothing,199,2,v1
S003,2023-09-09,Electronics,176,3,v1
S003,2023-09-09,Furniture,170,3,v1
S003,2023-09-09,Groceries,1017,9,v1
S003,2023-09-09,Toys,293,3,v1
S003,2023-09-09,all,1855,20,v1
S003,2023-09-10,Clothing,208,2,v1
S003,2023-09-10,Electronics,411,3,v1
S003,2023-09-10,Furniture,230,3,v1
S003,2023-09-10,Groceries,950,9,v1
S003,2023-09-10,Toys,272,3,v1
S003,2023-09-10,all,2071,20,v1
S003,2023-09-11,Clothing,155,2,v1
S003,2023-09-11,Electronics,221,3,v1
S003,2023-09-11,Furniture,195,3,v1
S003,2023-09-11,Groceries,862,9,v1
S003,2023-09-11,Toys,250,3,v1
S003,2023-09-11,all,1683,20,v1
S003,2023-09-12,Clothing,214,2,v1
S003,2023-09-12,Electronics,293,3,v1
S003,2023-09-12,Furniture,207,3,v1
S003,2023-09-12,Groceries,675,9,v1
S003,2023-09-12,Toys,318,3,v1
S003,2023-09-12,all,1707,20,v1
S003,2023-09-13,Clothing,210,2,v1
S003,2023-09-13,Electronics,361,3,v1
S003,2023-09-13,Furniture,224,3,v1
S003,2023-09-13,Groceries,866,9,v1
S003,2023-09-13,Toys,170,3,v1
S003,2023-09-13,all,1831,20,v1
S003,2023-09-14,Clothing,160,2,v1
S003,2023-09-14,Electronics,282,3,v1
S003,2023-09-14,Furniture,159,3,v1
S003,2023-09-14,Groceries,833,9,v1
S003,2023-09-14,Toys,279,3,v1
S003,2023-09-14,all,1713,20,v1
S003,2023-09-15,Clothing,149,2,v1
S003,2023-09-15,Electronics,381,3,v1
S003,2023-09-15,Furniture,176,3,v1
S003,2023-09-15,Groceries,1058,9,v1
S003,2023-09-15,Toys,360,3,v1
S003,2023-09-15,all,2124,20,v1
S003,2023-09-16,Clothing,194,2,v1
S003,2023-09-16,Electronics,274,3,v1
S003,2023-09-16,Furniture,173,3,v1
S003,2023-09-16,Groceries,1140,9,v1
S003,2023-09-16,Toys,189,3,v1
S003,2023-09-16,all,1970,20,v1
S003,2023-09-17,Clothing,143,2,v1
S003,2023-09-17,Electronics,328,3,v1
S003,2023-09-17,Furniture,287,3,v1
S003,2023-09-17,Groceries,1096,9,v1
S003,2023-09-17,Toys,236,3,v1
S003,2023-09-17,all,2090,20,v1
S003,2023-09-18,Clothing,111,2,v1
S003,2023-09-18,Electronics,219,3,v1
S003,2023-09-18,Furniture,176,3,v1
S003,2023-09-18,Groceries,872,9,v1
S003,2023-09-18,Toys,209,3,v1
S003,2023-09-18,all,1587,20,v1
S003,2023-09-19,Clothing,242,2,v1
S003,2023-09-19,Electronics,277,3,v1
S003,2023-09-19,Furniture,237,3,v1
S003,2023-09-19,Groceries,1105,9,v1
S003,2023-09-19,Toys,297,3,v1
S003,2023-09-19,all,2158,20,v1
S003,2023-09-20,Clothing,91,2,v1
S003,2023-09-20,Electronics,263,3,v1
S003,2023-09-20,Furniture,225,3,v1
S003,2023-09-20,Groceries,687,9,v1
S003,2023-09-20,Toys,247,3,v1
S003,2023-09-20,all,1513,20,v1
S003,2023-09-21,Clothing,186,2,v1
S003,2023-09-21,Electronics,315,3,v1
S003,2023-09-21,Furniture,298,3,v1
S003,2023-09-21,Groceries,1031,9,v1
S003,2023-09-21,Toys,290,3,v1
S003,2023-09-21,all,2120,20,v1
S003,2023-09-22,Clothing,152,2,v1
S003,2023-09-22,Electronics,239,3,v1
S003,2023-09-22,Furniture,356,3,v1
S003,2023-09-22,Groceries,1140,9,v1
S003,2023-09-22,Toys,326,3,v1
S003,2023-09-22,all,2213,20,v1
S003,2023-09-23,Clothing,177,2,v1
S003,2023-09-23,Electronics,272,3,v1
S003,2023-09-23,Furniture,315,3,v1
S003,2023-09-23,Groceries,961,9,v1
S003,2023-09-23,Toys,317,3,v1
S003,2023-09-23,all,2042,20,v1
S003,2023-09-24,Clothing,172,2,v1
S003,2023-09-24,Electronics,251,3,v1
S003,2023-09-24,Furniture,182,3,v1
S003,2023-09-24,Groceries,1079,9,v1
S003,2023-09-24,Toys,198,3,v1
S003,2023-09-24,all,1882,20,v1
S003,2023-09-25,Clothing,161,2,v1
S003,2023-09-25,Electronics,272,3,v1
S003,2023-09-25,Furniture,199,3,v1
S003,2023-09-25,Groceries,1105,9,v1
S003,2023-09-25,Toys,357,3,v1
S003,2023-09-25,all,2094,20,v1
S003,2023-09-26,Clothing,178,2,v1
S003,2023-09-26,Electronics,273,3,v1
S003,2023-09-26,Furniture,194,3,v1
S003,2023-09-26,Groceries,908,9,v1
S003,2023-09-26,Toys,269,3,v1
S003,2023-09-26,all,1822,20,v1
S003,2023-09-27,Clothing,159,2,v1
S003,2023-09-27,Electronics,291,3,v1
S003,2023-09-27,Furniture,157,3,v1
S003,2023-09-27,Groceries,911,9,v1
S003,2023-09-27,Toys,294,3,v1
S003,2023-09-27,all,1812,20,v1
S003,2023-09-28,Clothing,120,2,v1
S003,2023-09-28,Electronics,268,3,v1
S003,2023-09-28,Furniture,281,3,v1
S003,2023-09-28,Groceries,744,9,v1
S003,2023-09-28,Toys,244,3,v1
S003,2023-09-28,all,1657,20,v1
S003,2023-09-29,Clothing,93,2,v1
S003,2023-09-29,Electronics,208,3,v1
S003,2023-09-29,Furniture,143,3,v1
S003,2023-09-29,Groceries,592,9,v1
S003,2023-09-29,Toys,215,3,v1
S003,2023-09-29,all,1251,20,v1
S003,2023-09-30,Clothing,164,2,v1
S003,2023-09-30,Electronics,292,3,v1
S003,2023-09-30,Furniture,253,3,v1
S003,2023-09-30,Groceries,909,9,v1
S003,2023-09-30,Toys,253,3,v1
S003,2023-09-30,all,1871,20,v1
S003,2023-10-01,Clothing,248,2,v1
S003,2023-10-01,Electronics,403,3,v1
S003,2023-10-01,Furniture,303,3,v1
S003,2023-10-01,Groceries,1241,9,v1
S003,2023-10-01,Toys,285,3,v1
S003,2023-10-01,all,2480,20,v1
S003,2023-10-02,Clothing,152,2,v1
S003,2023-10-02,Electronics,300,3,v1
S003,2023-10-02,Furniture,216,3,v1
S003,2023-10-02,Groceries,923,8,v1
S003,2023-10-02,Toys,194,3,v1
S003,2023-10-02,all,1785,19,v1
S003,2023-10-03,Clothing,125,2,v1
S003,2023-10-03,Electronics,227,3,v1
S003,2023-10-03,Furniture,277,3,v1
S003,2023-10-03,Groceries,580,8,v1
S003,2023-10-03,Toys,233,3,v1
S003,2023-10-03,all,1442,19,v1
S003,2023-10-04,Clothing,189,2,v1
S003,2023-10-04,Electronics,261,3,v1
S003,2023-10-04,Furniture,222,3,v1
S003,2023-10-04,Groceries,1113,9,v1
S003,2023-10-04,Toys,271,3,v1
S003,2023-10-04,all,2056,20,v1
S003,2023-10-05,Clothing,166,2,v1
S003,2023-10-05,Electronics,283,3,v1
S003,2023-10-05,Furniture,196,3,v1
S003,2023-10-05,Groceries,690,9,v1
S003,2023-10-05,Toys,248,3,v1
S003,2023-10-05,all,1583,20,v1
S003,2023-10-06,Clothing,158,2,v1
S003,2023-10-06,Electronics,371,3,v1
S003,2023-10-06,Furniture,188,3,v1
S003,2023-10-06,Groceries,928,9,v1
S003,2023-10-06,Toys,236,3,v1
S003,2023-10-06,all,1881,20,v1
S003,2023-10-07,Clothing,196,2,v1
S003,2023-10-07,Electronics,104,3,v1
S003,2023-10-07,Furniture,140,3,v1
S003,2023-10-07,Groceries,503,9,v1
S003,2023-10-07,Toys,54,3,v1
S003,2023-10-07,all,997,20,v1
S003,2023-10-08,Clothing,177,2,v1
S003,2023-10-08,Electronics,166,3,v1
S003,2023-10-08,Furniture,113,3,v1
S003,2023-10-08,Groceries,684,9,v1
S003,2023-10-08,Toys,83,3,v1
S003,2023-10-08,all,1223,20,v1
S003,2023-10-09,Clothing,100,2,v1
S003,2023-10-09,Electronics,139,3,v1
S003,2023-10-09,Furniture,106,3,v1
S003,2023-10-09,Groceries,670,9,v1
S003,2023-10-09,Toys,59,3,v1
S003,2023-10-09,all,1074,20,v1
S003,2023-10-10,Clothing,136,2,v1
S003,2023-10-10,Electronics,267,3,v1
S003,2023-10-10,Furniture,166,3,v1
S003,2023-10-10,Groceries,570,9,v1
S003,2023-10-10,Toys,61,3,v1
S003,2023-10-10,all,1200,20,v1
S003,2023-10-11,Clothing,116,2,v1
S003,2023-10-11,Electronics,133,3,v1
S003,2023-10-11,Furniture,98,3,v1
S003,2023-10-11,Groceries,642,9,v1
S003,2023-10-11,Toys,121,3,v1
S003,2023-10-11,all,1110,20,v1
