date,store_id,product_id,category,opening_inventory,units_sold,units_ordered,closing_inventory,is_observed,data_version
2023-11-03,S003,P0007,Groceries,1164,125,0,1039,True,v1
2023-11-04,S003,P0007,Groceries,1039,228,0,811,True,v1
2023-11-05,S003,P0007,Groceries,811,135,917,676,True,v1
2023-11-06,S003,P0007,Groceries,676,95,0,581,True,v1
2023-11-07,S003,P0007,Groceries,581,113,0,468,True,v1
2023-11-08,S003,P0007,Groceries,468,116,0,352,True,v1
2023-11-09,S003,P0007,Groceries,1269,197,0,1072,True,v1
2023-11-10,S003,P0007,Groceries,1072,126,0,946,True,v1
2023-11-11,S003,P0007,Groceries,946,182,0,764,True,v1
2023-11-12,S003,P0007,Groceries,764,192,0,572,True,v1
2023-11-13,S003,P0007,Groceries,572,79,0,493,True,v1
2023-11-14,S003,P0007,Groceries,493,91,0,402,True,v1
2023-11-15,S003,P0007,Groceries,402,88,542,314,True,v1
2023-11-16,S003,P0007,Groceries,314,102,0,212,True,v1
2023-11-17,S003,P0007,Groceries,212,100,0,112,True,v1
2023-11-18,S003,P0007,Groceries,112,112,0,0,True,v1
2023-11-19,S003,P0007,Groceries,542,148,552,394,True,v1
2023-11-20,S003,P0007,Groceries,394,65,0,329,True,v1
2023-11-21,S003,P0007,Groceries,329,230,713,99,True,v1
2023-11-22,S003,P0007,Groceries,99,99,0,0,True,v1
2023-11-23,S003,P0007,Groceries,552,122,0,430,True,v1
2023-11-24,S003,P0007,Groceries,430,86,0,344,True,v1
2023-11-25,S003,P0007,Groceries,1057,107,0,950,True,v1
2023-11-26,S003,P0007,Groceries,950,72,0,878,True,v1
2023-11-27,S003,P0007,Groceries,878,109,0,769,True,v1
2023-11-28,S003,P0007,Groceries,769,81,0,688,True,v1
2023-11-29,S003,P0007,Groceries,688,132,504,556,True,v1
2023-11-30,S003,P0007,Groceries,556,107,0,449,True,v1
2023-12-01,S003,P0007,Groceries,449,53,0,396,True,v1
2023-12-02,S003,P0007,Groceries,396,116,0,280,True,v1
2023-12-03,S003,P0007,Groceries,784,101,0,683,True,v1
2023-12-04,S003,P0007,Groceries,683,45,0,638,True,v1
2023-12-05,S003,P0007,Groceries,638,63,0,575,True,v1
2023-12-06,S003,P0007,Groceries,575,100,0,475,True,v1
2023-12-07,S003,P0007,Groceries,475,100,503,375,True,v1
2023-12-08,S003,P0007,Groceries,375,143,0,232,True,v1
2023-12-09,S003,P0007,Groceries,232,96,0,136,True,v1
2023-12-10,S003,P0007,Groceries,136,136,638,0,True,v1
2023-12-11,S003,P0007,Groceries,503,147,0,356,True,v1
2023-12-12,S003,P0007,Groceries,356,79,0,277,True,v1
2023-12-13,S003,P0007,Groceries,277,111,0,166,True,v1
2023-12-14,S003,P0007,Groceries,804,100,0,704,True,v1
2023-12-15,S003,P0007,Groceries,704,120,664,584,True,v1
2023-12-16,S003,P0007,Groceries,584,13,0,571,True,v1
2023-12-17,S003,P0007,Groceries,571,76,0,495,True,v1
2023-12-18,S003,P0007,Groceries,495,107,0,388,True,v1
2023-12-19,S003,P0007,Groceries,1052,58,0,994,True,v1
2023-12-20,S003,P0007,Groceries,994,56,0,938,True,v1
2023-12-21,S003,P0007,Groceries,938,118,0,820,True,v1
2023-12-22,S003,P0007,Groceries,820,91,0,729,True,v1
2023-12-23,S003,P0007,Groceries,729,96,0,633,True,v1
2023-12-24,S003,P0007,Groceries,633,236,677,397,True,v1
2023-12-25,S003,P0007,Groceries,397,109,0,288,True,v1
2023-12-26,S003,P0007,Groceries,288,94,0,194,True,v1
2023-12-27,S003,P0007,Groceries,194,62,0,132,True,v1
2023-12-28,S003,P0007,Groceries,809,86,0,723,True,v1
2023-12-29,S003,P0007,Groceries,723,71,0,652,True,v1
2023-12-30,S003,P0007,Groceries,652,63,0,589,True,v1
2023-12-31,S003,P0007,Groceries,589,24,0,565,True,v1
2024-01-01,S003,P0007,Groceries,565,52,0,513,True,v1
2024-01-02,S003,P0007,Groceries,513,59,0,454,True,v1
2024-01-03,S003,P0007,Groceries,454,35,0,419,True,v1
2024-01-04,S003,P0007,Groceries,419,23,0,396,True,v1
2024-01-05,S003,P0007,Groceries,396,42,0,354,True,v1
2024-01-06,S003,P0007,Groceries,354,105,353,249,True,v1
2024-01-07,S003,P0007,Groceries,249,65,0,184,True,v1
2024-01-08,S003,P0007,Groceries,184,79,0,105,True,v1
2024-01-09,S003,P0007,Groceries,105,105,385,0,True,v1
2024-01-10,S003,P0007,Groceries,353,110,760,243,True,v1
2024-01-11,S003,P0007,Groceries,243,85,0,158,True,v1
2024-01-12,S003,P0007,Groceries,158,143,0,15,True,v1
2024-01-13,S003,P0007,Groceries,400,124,0,276,True,v1
2024-01-14,S003,P0007,Groceries,1036,136,0,900,True,v1
2024-01-15,S003,P0007,Groceries,900,123,0,777,True,v1
2024-01-16,S003,P0007,Groceries,777,155,0,622,True,v1
2024-01-17,S003,P0007,Groceries,622,61,0,561,True,v1
2024-01-18,S003,P0007,Groceries,561,105,0,456,True,v1
2024-01-19,S003,P0007,Groceries,456,84,0,372,True,v1
2024-01-20,S003,P0007,Groceries,372,157,748,215,True,v1
2024-01-21,S003,P0007,Groceries,215,94,0,121,True,v1
2024-01-22,S003,P0007,Groceries,121,67,0,54,True,v1
2024-01-23,S003,P0007,Groceries,54,47,0,7,True,v1
2024-01-24,S003,P0007,Groceries,755,40,0,715,True,v1
2024-01-25,S003,P0007,Groceries,715,123,0,592,True,v1
2024-01-26,S003,P0007,Groceries,592,59,0,533,True,v1
2024-01-27,S003,P0007,Groceries,533,98,601,435,True,v1
2024-01-28,S003,P0007,Groceries,435,113,0,322,True,v1
2024-01-29,S003,P0007,Groceries,322,135,0,187,True,v1
2024-01-30,S003,P0007,Groceries,187,108,0,79,True,v1
2022-01-01,S003,P0008,Clothing,297,61,0,236,True,v1
2022-01-02,S003,P0008,Clothing,236,121,306,115,True,v1
2022-01-03,S003,P0008,Clothing,115,114,0,1,True,v1
2022-01-04,S003,P0008,Clothing,307,174,357,133,True,v1
2022-01-05,S003,P0008,Clothing,133,124,0,9,True,v1
2022-01-06,S003,P0008,Clothing,366,107,0,259,True,v1
2022-01-07,S003,P0008,Clothing,259,90,200,169,True,v1
2022-01-08,S003,P0008,Clothing,169,169,355,0,True,v1
2022-01-09,S003,P0008,Clothing,200,104,0,96,True,v1
2022-01-10,S003,P0008,Clothing,451,85,0,366,True,v1
2022-01-11,S003,P0008,Clothing,366,119,0,247,True,v1
2022-01-12,S003,P0008,Clothing,247,57,0,190,True,v1
2022-01-13,S003,P0008,Clothing,190,143,353,47,True,v1
2022-01-14,S003,P0008,Clothing,47,47,0,0,True,v1
2022-01-15,S003,P0008,Clothing,353,61,0,292,True,v1
2022-01-16,S003,P0008,Clothing,292,73,0,219,True,v1
2022-01-17,S003,P0008,Clothing,219,72,162,147,True,v1
2022-01-18,S003,P0008,Clothing,147,100,288,47,True,v1
2022-01-19,S003,P0008,Clothing,209,165,0,44,True,v1
2022-01-20,S003,P0008,Clothing,332,179,272,153,True,v1
2022-01-21,S003,P0008,Clothing,153,153,0,0,True,v1
2022-01-22,S003,P0008,Clothing,272,129,188,143,True,v1
2022-01-23,S003,P0008,Clothing,143,25,0,118,True,v1
2022-01-24,S003,P0008,Clothing,306,90,280,216,True,v1
2022-01-25,S003,P0008,Clothing,216,72,0,144,True,v1
2022-01-26,S003,P0008,Clothing,424,69,0,355,True,v1
2022-01-27,S003,P0008,Clothing,355,131,305,224,True,v1
2022-01-28,S003,P0008,Clothing,224,91,0,133,True,v1
2022-01-29,S003,P0008,Clothing,438,80,0,358,True,v1
2022-01-30,S003,P0008,Clothing,358,109,0,249,True,v1
2022-01-31,S003,P0008,Clothing,249,76,0,173,True,v1
2022-02-01,S003,P0008,Clothing,173,128,206,45,True,v1
2022-02-02,S003,P0008,Clothing,45,45,330,0,True,v1
2022-02-03,S003,P0008,Clothing,206,105,0,101,True,v1
2022-02-04,S003,P0008,Clothing,431,45,0,386,True,v1
2022-02-05,S003,P0008,Clothing,386,183,426,203,True,v1
2022-02-06,S003,P0008,Clothing,203,175,0,28,True,v1
2022-02-07,S003,P0008,Clothing,454,123,0,331,True,v1
2022-02-08,S003,P0008,Clothing,331,51,0,280,True,v1
2022-02-09,S003,P0008,Clothing,280,58,0,222,True,v1
2022-02-10,S003,P0008,Clothing,222,84,0,138,True,v1
2022-02-11,S003,P0008,Clothing,138,109,217,29,True,v1
2022-02-12,S003,P0008,Clothing,29,29,269,0,True,v1
2022-02-13,S003,P0008,Clothing,217,146,0,71,True,v1
2022-02-14,S003,P0008,Clothing,340,134,0,206,True,v1
2022-02-15,S003,P0008,Clothing,206,164,273,42,True,v1
2022-02-16,S003,P0008,Clothing,42,42,0,0,True,v1
2022-02-17,S003,P0008,Clothing,273,44,0,229,True,v1
2022-02-18,S003,P0008,Clothing,229,103,270,126,True,v1
2022-02-19,S003,P0008,Clothing,126,121,0,5,True,v1
2022-02-20,S003,P0008,Clothing,275,50,0,225,True,v1
2022-02-21,S003,P0008,Clothing,225,202,288,23,True,v1
2022-02-22,S003,P0008,Clothing,23,23,276,0,True,v1
2022-02-23,S003,P0008,Clothing,288,73,0,215,True,v1
2022-02-24,S003,P0008,Clothing,491,75,0,416,True,v1
2022-02-25,S003,P0008,Clothing,416,146,0,270,True,v1
2022-02-26,S003,P0008,Clothing,270,149,268,121,True,v1
2022-02-27,S003,P0008,Clothing,121,121,0,0,True,v1
2022-02-28,S003,P0008,Clothing,268,106,218,162,True,v1
2022-03-01,S003,P0008,Clothing,162,85,0,77,True,v1
2022-03-02,S003,P0008,Clothing,295,103,231,192,True,v1
2022-03-03,S003,P0008,Clothing,192,68,0,124,True,v1
2022-03-04,S003,P0008,Clothing,355,122,353,233,True,v1
2022-03-05,S003,P0008,Clothing,233,91,0,142,True,v1
2022-03-06,S003,P0008,Clothing,495,79,0,416,True,v1
2022-03-07,S003,P0008,Clothing,416,83,0,333,True,v1
2022-03-08,S003,P0008,Clothing,333,100,215,233,True,v1
2022-03-09,S003,P0008,Clothing,233,51,0,182,True,v1
2022-03-10,S003,P0008,Clothing,397,36,0,361,True,v1
2022-03-11,S003,P0008,Clothing,361,54,0,307,True,v1
2022-03-12,S003,P0008,Clothing,307,94,267,213,True,v1
2022-03-13,S003,P0008,Clothing,213,143,0,70,True,v1
2022-03-14,S003,P0008,Clothing,337,50,0,287,True,v1
2022-03-15,S003,P0008,Clothing,287,155,334,132,True,v1
2022-03-16,S003,P0008,Clothing,132,132,0,0,True,v1
2022-03-17,S003,P0008,Clothing,334,56,0,278,True,v1
2022-03-18,S003,P0008,Clothing,278,84,0,194,True,v1
2022-03-19,S003,P0008,Clothing,194,83,194,111,True,v1
2022-03-20,S003,P0008,Clothing,111,111,322,0,True,v1
2022-03-21,S003,P0008,Clothing,194,64,0,130,True,v1
2022-03-22,S003,P0008,Clothing,452,85,0,367,True,v1
2022-03-23,S003,P0008,Clothing,367,46,0,321,True,v1
2022-03-24,S003,P0008,Clothing,321,49,0,272,True,v1
2022-03-25,S003,P0008,Clothing,272,65,185,207,True,v1
2022-03-26,S003,P0008,Clothing,207,69,0,138,True,v1
2022-03-27,S003,P0008,Clothing,323,160,242,163,True,v1
2022-03-28,S003,P0008,Clothing,163,116,0,47,True,v1
2022-03-29,S003,P0008,Clothing,289,70,188,219,True,v1
2022-03-30,S003,P0008,Clothing,219,51,0,168,True,v1
2022-03-31,S003,P0008,Clothing,356,101,0,255,True,v1
2022-04-01,S003,P0008,Clothing,255,99,243,156,True,v1
2022-04-02,S003,P0008,Clothing,156,138,0,18,True,v1
2022-04-03,S003,P0008,Clothing,261,70,0,191,True,v1
2022-04-04,S003,P0008,Clothing,191,41,0,150,True,v1
2022-04-05,S003,P0008,Clothing,150,76,128,74,True,v1
2022-04-06,S003,P0008,Clothing,74,74,350,0,True,v1
2022-04-07,S003,P0008,Clothing,128,128,0,0,True,v1
2022-04-08,S003,P0008,Clothing,350,62,0,288,True,v1
2022-04-09,S003,P0008,Clothing,288,51,0,237,True,v1
2022-04-10,S003,P0008,Clothing,237,65,0,172,True,v1
2022-04-11,S003,P0008,Clothing,172,60,110,112,True,v1
2022-04-12,S003,P0008,Clothing,112,35,0,77,True,v1
2022-04-13,S003,P0008,Clothing,187,96,144,91,True,v1
2022-04-14,S003,P0008,Clothing,91,91,271,0,True,v1
2022-04-15,S003,P0008,Clothing,144,137,0,7,True,v1
2022-04-16,S003,P0008,Clothing,278,135,242,143,True,v1
2022-04-17,S003,P0008,Clothing,143,118,0,25,True,v1
2022-04-18,S003,P0008,Clothing,267,67,208,200,True,v1
2022-04-19,S003,P0008,Clothing,200,89,0,111,True,v1
2022-04-20,S003,P0008,Clothing,319,122,390,197,True,v1
2022-04-21,S003,P0008,Clothing,197,65,0,132,True,v1
2022-04-22,S003,P0008,Clothing,522,85,0,437,True,v1
2022-04-23,S003,P0008,Clothing,437,65,0,372,True,v1
2022-04-24,S003,P0008,Clothing,372,146,327,226,True,v1
2022-04-25,S003,P0008,Clothing,226,175,0,51,True,v1
2022-04-26,S003,P0008,Clothing,378,146,0,232,True,v1
2022-04-27,S003,P0008,Clothing,232,178,332,54,True,v1
2022-04-28,S003,P0008,Clothing,54,54,0,0,True,v1
2022-04-29,S003,P0008,Clothing,332,115,0,217,True,v1
2022-04-30,S003,P0008,Clothing,217,49,0,168,True,v1
2022-05-01,S003,P0008,Clothing,168,58,145,110,True,v1
2022-05-02,S003,P0008,Clothing,110,88,260,22,True,v1
2022-05-03,S003,P0008,Clothing,167,119,0,48,True,v1
2022-05-04,S003,P0008,Clothing,308,94,0,214,True,v1
2022-05-05,S003,P0008,Clothing,214,36,0,178,True,v1
2022-05-06,S003,P0008,Clothing,178,18,0,160,True,v1
2022-05-07,S003,P0008,Clothing,160,160,274,0,True,v1
2022-05-08,S003,P0008,Clothing,0,0,253,0,True,v1
2022-05-09,S003,P0008,Clothing,274,116,0,158,True,v1
2022-05-10,S003,P0008,Clothing,411,162,417,249,True,v1
2022-05-11,S003,P0008,Clothing,249,123,0,126,True,v1
2022-05-12,S003,P0008,Clothing,543,95,0,448,True,v1
2022-05-13,S003,P0008,Clothing,448,52,0,396,True,v1
2022-05-14,S003,P0008,Clothing,396,96,0,300,True,v1
2022-05-15,S003,P0008,Clothing,300,78,0,222,True,v1
2022-05-16,S003,P0008,Clothing,222,64,180,158,True,v1
2022-05-17,S003,P0008,Clothing,158,44,0,114,True,v1
2022-05-18,S003,P0008,Clothing,294,70,230,224,True,v1
2022-05-19,S003,P0008,Clothing,224,86,0,138,True,v1
2022-05-20,S003,P0008,Clothing,368,80,0,288,True,v1
2022-05-21,S003,P0008,Clothing,288,126,379,162,True,v1
2022-05-22,S003,P0008,Clothing,162,124,0,38,True,v1
2022-05-23,S003,P0008,Clothing,417,19,0,398,True,v1
2022-05-24,S003,P0008,Clothing,398,109,0,289,True,v1
2022-05-25,S003,P0008,Clothing,289,27,0,262,True,v1
2022-05-26,S003,P0008,Clothing,262,123,204,139,True,v1
2022-05-27,S003,P0008,Clothing,139,139,361,0,True,v1
2022-05-28,S003,P0008,Clothing,204,118,0,86,True,v1
2022-05-29,S003,P0008,Clothing,447,78,0,369,True,v1
2022-05-30,S003,P0008,Clothing,369,54,0,315,True,v1
2022-05-31,S003,P0008,Clothing,315,65,0,250,True,v1
2022-06-01,S003,P0008,Clothing,250,74,0,176,True,v1
2022-06-02,S003,P0008,Clothing,176,96,184,80,True,v1
2022-06-03,S003,P0008,Clothing,80,80,221,0,True,v1
2022-06-04,S003,P0008,Clothing,184,95,0,89,True,v1
2022-06-05,S003,P0008,Clothing,310,59,0,251,True,v1
2022-06-06,S003,P0008,Clothing,251,61,228,190,True,v1
2022-06-07,S003,P0008,Clothing,190,74,0,116,True,v1
2022-06-08,S003,P0008,Clothing,344,89,0,255,True,v1
2022-06-09,S003,P0008,Clothing,255,85,193,170,True,v1
2022-06-10,S003,P0008,Clothing,170,85,0,85,True,v1
2022-06-11,S003,P0008,Clothing,278,60,0,218,True,v1
2022-06-12,S003,P0008,Clothing,218,73,248,145,True,v1
2022-06-13,S003,P0008,Clothing,145,108,0,37,True,v1
2022-06-14,S003,P0008,Clothing,285,82,0,203,True,v1
2022-06-15,S003,P0008,Clothing,203,59,153,144,True,v1
2022-06-16,S003,P0008,Clothing,144,96,272,48,True,v1
2022-06-17,S003,P0008,Clothing,201,93,0,108,True,v1
2022-06-18,S003,P0008,Clothing,380,89,0,291,True,v1
2022-06-19,S003,P0008,Clothing,291,74,0,217,True,v1
2022-06-20,S003,P0008,Clothing,217,66,170,151,True,v1
2022-06-21,S003,P0008,Clothing,151,122,0,29,True,v1
2022-06-22,S003,P0008,Clothing,199,64,169,135,True,v1
2022-06-23,S003,P0008,Clothing,135,57,0,78,True,v1
2022-06-24,S003,P0008,Clothing,247,137,257,110,True,v1
2022-06-25,S003,P0008,Clothing,110,79,0,31,True,v1
2022-06-26,S003,P0008,Clothing,288,104,0,184,True,v1
2022-06-27,S003,P0008,Clothing,184,95,192,89,True,v1
2022-06-28,S003,P0008,Clothing,89,89,310,0,True,v1
2022-06-29,S003,P0008,Clothing,192,23,0,169,True,v1
2022-06-30,S003,P0008,Clothing,479,60,0,419,True,v1
2022-07-01,S003,P0008,Clothing,419,83,0,336,True,v1
2022-07-02,S003,P0008,Clothing,336,86,0,250,True,v1
2022-07-03,S003,P0008,Clothing,250,133,313,117,True,v1
2022-07-04,S003,P0008,Clothing,117,81,0,36,True,v1
2022-07-05,S003,P0008,Clothing,349,44,0,305,True,v1
2022-07-06,S003,P0008,Clothing,305,78,0,227,True,v1
2022-07-07,S003,P0008,Clothing,227,66,0,161,True,v1
2022-07-08,S003,P0008,Clothing,161,66,218,95,True,v1
2022-07-09,S003,P0008,Clothing,95,57,0,38,True,v1
2022-07-10,S003,P0008,Clothing,256,110,256,146,True,v1
2022-07-11,S003,P0008,Clothing,146,66,0,80,True,v1
2022-07-12,S003,P0008,Clothing,336,53,0,283,True,v1
2022-07-13,S003,P0008,Clothing,283,69,0,214,True,v1
2022-07-14,S003,P0008,Clothing,214,91,168,123,True,v1
2022-07-15,S003,P0008,Clothing,123,52,0,71,True,v1
2022-07-16,S003,P0008,Clothing,239,112,193,127,True,v1
2022-07-17,S003,P0008,Clothing,127,66,0,61,True,v1
2022-07-18,S003,P0008,Clothing,254,88,0,166,True,v1
2022-07-19,S003,P0008,Clothing,166,79,216,87,True,v1
2022-07-20,S003,P0008,Clothing,87,86,0,1,True,v1
2022-07-21,S003,P0008,Clothing,217,107,257,110,True,v1
2022-07-22,S003,P0008,Clothing,110,61,0,49,True,v1
2022-07-23,S003,P0008,Clothing,306,82,0,224,True,v1
2022-07-24,S003,P0008,Clothing,224,119,276,105,True,v1
2022-07-25,S003,P0008,Clothing,105,105,0,0,True,v1
2022-07-26,S003,P0008,Clothing,276,73,214,203,True,v1
2022-07-27,S003,P0008,Clothing,203,92,0,111,True,v1
2022-07-28,S003,P0008,Clothing,325,67,0,258,True,v1
2022-07-29,S003,P0008,Clothing,258,71,163,187,True,v1
2022-07-30,S003,P0008,Clothing,187,95,0,92,True,v1
2022-07-31,S003,P0008,Clothing,255,76,0,179,True,v1
2022-08-01,S003,P0008,Clothing,179,60,153,119,True,v1
2022-08-02,S003,P0008,Clothing,119,99,191,20,True,v1
2022-08-03,S003,P0008,Clothing,173,51,0,122,True,v1
2022-08-04,S003,P0008,Clothing,313,85,0,228,True,v1
2022-08-05,S003,P0008,Clothing,228,60,148,168,True,v1
2022-08-06,S003,P0008,Clothing,168,74,0,94,True,v1
2022-08-07,S003,P0008,Clothing,242,84,0,158,True,v1
2022-08-08,S003,P0008,Clothing,158,144,312,14,True,v1
2022-08-09,S003,P0008,Clothing,14,14,0,0,True,v1
2022-08-10,S003,P0008,Clothing,312,46,0,266,True,v1
2022-08-11,S003,P0008,Clothing,266,90,0,176,True,v1
2022-08-12,S003,P0008,Clothing,176,115,225,61,True,v1
2022-08-13,S003,P0008,Clothing,61,61,217,0,True,v1
2022-08-14,S003,P0008,Clothing,225,116,0,109,True,v1
2022-08-15,S003,P0008,Clothing,326,78,0,248,True,v1
2022-08-16,S003,P0008,Clothing,248,33,0,215,True,v1
2022-08-17,S003,P0008,Clothing,215,87,206,128,True,v1
2022-08-18,S003,P0008,Clothing,128,81,0,47,True,v1
2022-08-19,S003,P0008,Clothing,253,115,220,138,True,v1
2022-08-20,S003,P0008,Clothing,138,100,0,38,True,v1
2022-08-21,S003,P0008,Clothing,258,155,297,103,True,v1
2022-08-22,S003,P0008,Clothing,103,54,0,49,True,v1
2022-08-23,S003,P0008,Clothing,346,48,0,298,True,v1
2022-08-24,S003,P0008,Clothing,298,134,272,164,True,v1
2022-08-25,S003,P0008,Clothing,164,100,0,64,True,v1
2022-08-26,S003,P0008,Clothing,336,56,0,280,True,v1
2022-08-27,S003,P0008,Clothing,280,41,0,239,True,v1
2022-08-28,S003,P0008,Clothing,239,130,211,109,True,v1
2022-08-29,S003,P0008,Clothing,109,45,0,64,True,v1
2022-08-30,S003,P0008,Clothing,275,83,0,192,True,v1
2022-08-31,S003,P0008,Clothing,192,111,215,81,True,v1
2022-09-01,S003,P0008,Clothing,81,81,236,0,True,v1
2022-09-02,S003,P0008,Clothing,215,103,0,112,True,v1
2022-09-03,S003,P0008,Clothing,348,136,0,212,True,v1
2022-09-04,S003,P0008,Clothing,212,183,324,29,True,v1
2022-09-05,S003,P0008,Clothing,29,29,0,0,True,v1
2022-09-06,S003,P0008,Clothing,324,88,0,236,True,v1
2022-09-07,S003,P0008,Clothing,236,40,0,196,True,v1
2022-09-08,S003,P0008,Clothing,196,66,188,130,True,v1
2022-09-09,S003,P0008,Clothing,130,110,0,20,True,v1
2022-09-10,S003,P0008,Clothing,208,47,0,161,True,v1
2022-09-11,S003,P0008,Clothing,161,111,335,50,True,v1
2022-09-12,S003,P0008,Clothing,50,50,0,0,True,v1
2022-09-13,S003,P0008,Clothing,335,91,0,244,True,v1
2022-09-14,S003,P0008,Clothing,244,95,294,149,True,v1
2022-09-15,S003,P0008,Clothing,149,124,0,25,True,v1
2022-09-16,S003,P0008,Clothing,319,137,292,182,True,v1
2022-09-17,S003,P0008,Clothing,182,129,0,53,True,v1
2022-09-18,S003,P0008,Clothing,345,89,264,256,True,v1
2022-09-19,S003,P0008,Clothing,256,102,0,154,True,v1
2022-09-20,S003,P0008,Clothing,418,80,0,338,True,v1
2022-09-21,S003,P0008,Clothing,338,101,0,237,True,v1
2022-09-22,S003,P0008,Clothing,237,198,352,39,True,v1
2022-09-23,S003,P0008,Clothing,39,39,0,0,True,v1
2022-09-24,S003,P0008,Clothing,352,74,0,278,True,v1
2022-09-25,S003,P0008,Clothing,278,79,0,199,True,v1
2022-09-26,S003,P0008,Clothing,199,111,210,88,True,v1
2022-09-27,S003,P0008,Clothing,88,88,284,0,True,v1
2022-09-28,S003,P0008,Clothing,210,53,0,157,True,v1
2022-09-29,S003,P0008,Clothing,441,70,0,371,True,v1
2022-09-30,S003,P0008,Clothing,371,21,0,350,True,v1
2022-10-01,S003,P0008,Clothing,350,53,0,297,True,v1
2022-10-02,S003,P0008,Clothing,297,67,0,230,True,v1
2022-10-03,S003,P0008,Clothing,230,47,0,183,True,v1
2022-10-04,S003,P0008,Clothing,183,127,292,56,True,v1
2022-10-05,S003,P0008,Clothing,56,56,0,0,True,v1
2022-10-06,S003,P0008,Clothing,292,80,0,212,True,v1
2022-10-07,S003,P0008,Clothing,212,77,175,135,True,v1
2022-10-08,S003,P0008,Clothing,135,120,0,15,True,v1
2022-10-09,S003,P0008,Clothing,190,68,207,122,True,v1
2022-10-10,S003,P0008,Clothing,122,122,267,0,True,v1
2022-10-11,S003,P0008,Clothing,207,149,0,58,True,v1
2022-10-12,S003,P0008,Clothing,325,80,0,245,True,v1
2022-10-13,S003,P0008,Clothing,245,71,189,174,True,v1
2022-10-14,S003,P0008,Clothing,174,87,0,87,True,v1
2022-10-15,S003,P0008,Clothing,276,114,226,162,True,v1
2022-10-16,S003,P0008,Clothing,162,95,0,67,True,v1
2022-10-17,S003,P0008,Clothing,293,92,0,201,True,v1
2022-10-18,S003,P0008,Clothing,201,63,0,138,True,v1
2022-10-19,S003,P0008,Clothing,138,132,268,6,True,v1
2022-10-20,S003,P0008,Clothing,6,6,247,0,True,v1
2022-10-21,S003,P0008,Clothing,268,65,0,203,True,v1
2022-10-22,S003,P0008,Clothing,450,91,0,359,True,v1
2022-10-23,S003,P0008,Clothing,359,74,0,285,True,v1
2022-10-24,S003,P0008,Clothing,285,110,0,175,True,v1
2022-10-25,S003,P0008,Clothing,175,94,242,81,True,v1
2022-10-26,S003,P0008,Clothing,81,72,0,9,True,v1
2022-10-27,S003,P0008,Clothing,251,135,270,116,True,v1
2022-10-28,S003,P0008,Clothing,116,116,0,0,True,v1
2022-10-29,S003,P0008,Clothing,270,39,0,231,True,v1
2022-10-30,S003,P0008,Clothing,231,89,0,142,True,v1
2022-10-31,S003,P0008,Clothing,142,101,188,41,True,v1
2022-11-01,S003,P0008,Clothing,41,41,358,0,True,v1
2022-11-02,S003,P0008,Clothing,188,81,0,107,True,v1
2022-11-03,S003,P0008,Clothing,465,40,0,425,True,v1
2022-11-04,S003,P0008,Clothing,425,191,0,234,True,v1
2022-11-05,S003,P0008,Clothing,234,87,241,147,True,v1
2022-11-06,S003,P0008,Clothing,147,110,0,37,True,v1
2022-11-07,S003,P0008,Clothing,278,77,0,201,True,v1
2022-11-08,S003,P0008,Clothing,201,89,191,112,True,v1
2022-11-09,S003,P0008,Clothing,112,99,0,13,True,v1
2022-11-10,S003,P0008,Clothing,204,112,251,92,True,v1
2022-11-11,S003,P0008,Clothing,92,70,0,22,True,v1
2022-11-12,S003,P0008,Clothing,273,149,306,124,True,v1
2022-11-13,S003,P0008,Clothing,124,124,0,0,True,v1
2022-11-14,S003,P0008,Clothing,306,135,253,171,True,v1
2022-11-15,S003,P0008,Clothing,171,167,371,4,True,v1
2022-11-16,S003,P0008,Clothing,257,60,0,197,True,v1
2022-11-17,S003,P0008,Clothing,568,71,0,497,True,v1
2022-11-18,S003,P0008,Clothing,497,80,0,417,True,v1
