as_of_date,store_id,product_id,category,inventory_date,current_inventory,in_transit_inventory,lead_time_days,effective_lead_time_days,forecast_during_lead_time,forecast_7d_total,safety_stock,error_std,avg_daily_units_sold,coverage_days,inventory_status,suggested_replenishment,forecast_status,recommendation_status,message,data_version,model_version,calculated_at
2024-01-11,S003,P0005,Toys,2024-01-11,564,0,3,3,114.0,262.2,185.4,45.950184695303626,72.5,7.8,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0005,Toys,2024-01-12,449,0,3,3,141.6,331.5,180.5,44.73116559300131,73.49,6.1,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0005,Toys,2024-01-13,380,558,3,3,150.3,360.9,197.8,49.003295737248585,73.98,12.7,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0005,Toys,2024-01-14,301,558,3,3,164.8,396.5,192.0,47.56882113568481,74.64,11.5,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0005,Toys,2024-01-15,145,0,3,3,181.4,433.3,188.2,46.63864737396518,76.0,1.9,critical,225,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0005,Toys,2024-01-16,627,0,3,3,191.5,443.4,183.2,45.40182183024066,76.74,8.2,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0005,Toys,2024-01-17,573,0,3,3,198.3,443.1,192.9,47.80245944874572,76.91,7.5,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0005,Toys,2024-01-18,486,0,3,3,195.6,453.0,188.5,46.707233035470175,77.51,6.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0005,Toys,2024-01-19,322,0,3,3,207.4,487.3,189.2,46.878460710935805,78.82,4.1,normal,75,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0005,Toys,2024-01-20,232,644,3,3,208.2,496.0,185.9,46.05771060600813,79.69,11.0,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0005,Toys,2024-01-21,191,644,3,3,209.7,496.8,182.4,45.1868341666478,79.78,10.5,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0005,Toys,2024-01-22,82,0,3,3,214.8,512.6,178.8,44.30385441233187,80.82,1.0,critical,312,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0005,Toys,2024-01-23,656,0,3,3,226.9,521.3,181.1,44.879096816530115,80.81,8.1,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0005,Toys,2024-01-24,555,0,3,3,232.6,520.6,180.0,44.60713028222548,80.19,6.9,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0005,Toys,2024-01-25,396,0,3,3,231.2,544.1,176.9,43.82802163936195,81.26,4.9,normal,13,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0005,Toys,2024-01-26,337,587,3,3,222.5,537.2,182.6,45.24038718607908,81.47,11.3,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0005,Toys,2024-01-27,256,587,3,3,221.1,542.2,183.3,45.42373402267389,80.81,10.4,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S003,P0005,Toys,2024-01-28,235,0,3,3,215.9,523.7,183.3,45.42373402267389,80.44,2.9,low,165,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S003,P0005,Toys,2024-01-29,782,0,3,3,193.5,454.5,183.3,45.42373402267389,79.51,9.8,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S003,P0005,Toys,2024-01-30,674,0,3,3,207.8,473.2,183.3,45.42373402267389,78.67,8.6,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0006,Toys,2023-12-28,143,0,0,1,53.0,356.4,2.3,1.0,76.68,1.9,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0006,Toys,2023-12-29,104,0,0,1,52.1,345.3,11.3,4.860449983367417,75.81,1.4,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0006,Toys,2023-12-30,75,0,0,1,52.1,328.2,46.8,20.079674895098705,74.94,1.0,critical,24,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0006,Toys,2023-12-31,43,0,0,1,45.9,305.5,38.5,16.542104503090183,74.68,0.6,critical,42,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0006,Toys,2024-01-01,41,0,0,1,43.1,299.6,33.6,14.426481524864093,74.71,0.5,critical,36,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0006,Toys,2024-01-02,65,0,0,1,39.6,275.6,33.7,14.466268851945506,73.93,0.9,critical,9,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0006,Toys,2024-01-03,86,0,0,1,36.1,258.7,31.4,13.476633036031378,73.51,1.2,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0006,Toys,2024-01-04,41,0,0,1,35.9,253.8,33.6,14.439787347257568,72.91,0.6,critical,29,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0006,Toys,2024-01-05,69,0,0,1,33.7,238.8,31.8,13.658554027469938,72.99,0.9,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0006,Toys,2024-01-06,111,0,0,1,32.9,223.4,31.8,13.660936688933438,72.96,1.5,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0006,Toys,2024-01-07,79,0,0,1,33.9,216.2,42.2,18.092371600541938,73.09,1.1,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0006,Toys,2024-01-08,71,0,0,1,30.1,202.2,73.5,31.5564152322935,72.84,1.0,critical,33,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0006,Toys,2024-01-09,59,0,0,1,31.2,208.1,85.9,36.881230665186976,72.94,0.8,critical,59,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0006,Toys,2024-01-10,20,0,0,1,32.6,232.4,83.6,35.87022376099779,73.98,0.3,critical,97,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0006,Toys,2024-01-11,0,0,0,1,40.6,283.3,87.8,37.67638963569484,74.83,0.0,critical,129,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0006,Toys,2024-01-12,59,0,0,1,41.8,307.1,86.2,37.005469472883924,75.27,0.8,critical,70,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0006,Toys,2024-01-13,21,0,0,1,55.0,368.6,85.2,36.56302719325208,76.08,0.3,critical,120,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0006,Toys,2024-01-14,92,0,0,1,53.7,365.1,83.3,35.757106658915596,76.16,1.2,critical,46,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0006,Toys,2024-01-15,49,0,0,1,58.7,402.8,81.1,34.80421436772743,76.89,0.6,critical,91,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0006,Toys,2024-01-16,75,0,0,1,61.4,401.6,79.6,34.158202317747424,77.34,1.0,critical,66,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0006,Toys,2024-01-17,71,0,0,1,58.7,409.1,77.9,33.42489100461845,77.88,0.9,critical,66,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0006,Toys,2024-01-18,68,0,0,1,56.1,410.4,76.1,32.64316691143095,78.66,0.9,critical,65,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0006,Toys,2024-01-19,87,0,0,1,57.6,430.8,76.2,32.70390587288749,79.32,1.1,critical,47,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0006,Toys,2024-01-20,11,0,0,1,60.8,431.7,74.6,32.01424720341909,79.93,0.1,critical,125,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0006,Toys,2024-01-21,39,0,0,1,66.8,441.2,75.6,32.46128955583621,80.08,0.5,critical,104,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0006,Toys,2024-01-22,18,0,0,1,63.0,442.1,74.1,31.809513542014408,80.49,0.2,critical,120,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0006,Toys,2024-01-23,0,0,0,1,69.0,465.2,74.9,32.13163787620091,80.69,0.0,critical,144,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0006,Toys,2024-01-24,106,0,0,1,67.3,458.9,73.5,31.53215935655271,80.64,1.3,critical,35,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0006,Toys,2024-01-25,75,0,0,1,65.3,469.9,74.9,32.128657780420724,80.28,0.9,critical,66,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0006,Toys,2024-01-26,0,0,0,1,63.4,476.1,73.7,31.636045027126084,79.92,0.0,critical,138,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0006,Toys,2024-01-27,0,0,0,1,67.0,490.3,72.5,31.113408342821064,80.72,0.0,critical,140,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S003,P0006,Toys,2024-01-28,40,0,0,1,72.6,510.8,72.5,31.113408342821064,80.67,0.5,critical,106,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S003,P0006,Toys,2024-01-29,62,0,0,1,70.3,513.1,72.5,31.113408342821064,80.79,0.8,critical,81,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S003,P0006,Toys,2024-01-30,0,0,0,1,73.2,551.5,72.5,31.113408342821064,81.38,0.0,critical,146,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0007,Groceries,2023-12-28,723,0,3,3,267.8,598.6,4.0,1.0,99.67,7.3,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0007,Groceries,2023-12-29,652,0,3,3,258.5,581.9,64.9,16.085606793234387,98.87,6.6,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0007,Groceries,2023-12-30,589,0,3,3,250.9,574.7,56.6,14.021712313531516,97.56,6.0,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0007,Groceries,2023-12-31,565,0,3,3,189.1,451.8,83.4,20.662259516161686,97.82,5.8,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0007,Groceries,2024-01-01,513,0,3,3,154.9,359.7,74.7,18.497573476039133,98.4,5.2,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0007,Groceries,2024-01-02,454,0,3,3,154.1,357.6,66.8,16.544735244140604,97.76,4.6,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0007,Groceries,2024-01-03,419,0,3,3,152.9,351.7,67.9,16.83501498980398,97.06,4.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0007,Groceries,2024-01-04,396,0,3,3,146.9,330.4,127.1,31.48886187304847,95.69,4.1,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0007,Groceries,2024-01-05,354,0,3,3,141.4,319.8,128.2,31.759194530762752,95.66,3.7,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0007,Groceries,2024-01-06,249,0,3,3,141.3,319.5,133.5,33.072783500112365,96.16,2.6,low,26,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0007,Groceries,2024-01-07,184,353,3,3,129.7,306.6,152.0,37.66565450691969,95.59,5.6,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0007,Groceries,2024-01-08,105,353,3,3,132.7,310.9,163.7,40.571364152704,95.96,4.8,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0007,Groceries,2024-01-09,0,0,3,3,146.1,346.0,160.6,39.805030898691186,96.0,0.0,critical,307,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0007,Groceries,2024-01-10,243,385,3,3,169.5,400.5,176.5,43.73248635895795,96.44,6.5,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0007,Groceries,2024-01-11,158,1145,3,3,187.1,432.9,176.3,43.694935473153116,96.71,13.5,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0007,Groceries,2024-01-12,15,760,3,3,216.2,501.4,177.6,43.99760762374441,97.9,7.9,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0007,Groceries,2024-01-13,276,0,3,3,228.2,523.7,174.1,43.14039891434412,98.74,2.8,low,127,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0007,Groceries,2024-01-14,900,0,3,3,242.3,571.8,176.6,43.7655912853987,99.66,9.0,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0007,Groceries,2024-01-15,777,0,3,3,250.2,589.8,177.0,43.85200868664532,100.42,7.7,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0007,Groceries,2024-01-16,622,0,3,3,258.7,608.3,172.3,42.69009657185364,101.2,6.1,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0007,Groceries,2024-01-17,561,0,3,3,259.4,606.6,169.2,41.91380936612106,101.53,5.5,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0007,Groceries,2024-01-18,456,0,3,3,269.8,619.1,169.2,41.93603077975406,102.46,4.5,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0007,Groceries,2024-01-19,372,0,3,3,262.9,601.3,165.9,41.10043059407787,102.63,3.6,low,57,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0007,Groceries,2024-01-20,215,0,3,3,272.8,628.9,165.9,41.1074923248719,103.82,2.1,low,224,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0007,Groceries,2024-01-21,121,748,3,3,257.0,610.9,168.7,41.80831087454985,104.63,8.3,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0007,Groceries,2024-01-22,54,748,3,3,242.7,579.5,171.9,42.599983050335716,104.37,7.7,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0007,Groceries,2024-01-23,7,0,3,3,226.3,534.3,170.3,42.19797091972166,103.32,0.1,critical,390,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0007,Groceries,2024-01-24,715,0,3,3,223.8,516.7,169.0,41.87223661129075,102.51,7.0,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0007,Groceries,2024-01-25,592,0,3,3,234.8,535.3,165.9,41.11910945635634,102.19,5.8,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0007,Groceries,2024-01-26,533,0,3,3,223.2,512.2,164.1,40.66850026367555,101.46,5.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0007,Groceries,2024-01-27,435,0,3,3,204.0,477.5,166.0,41.13308529655707,101.13,4.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S003,P0007,Groceries,2024-01-28,322,601,3,3,196.9,482.5,166.0,41.13308529655707,101.7,9.1,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S003,P0007,Groceries,2024-01-29,187,601,3,3,211.7,517.9,166.0,41.13308529655707,102.43,7.7,sufficient,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S003,P0007,Groceries,2024-01-30,79,0,3,3,221.0,531.0,166.0,41.13308529655707,102.44,0.8,critical,308,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0008,Clothing,2023-12-28,102,0,1,1,77.1,539.5,2.3,1.0,93.77,1.1,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0008,Clothing,2023-12-29,22,0,1,1,72.3,505.2,75.4,32.381733314286805,94.07,0.2,critical,126,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0008,Clothing,2023-12-30,47,0,1,1,75.6,541.8,174.6,74.94294380307028,93.97,0.5,critical,204,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0008,Clothing,2023-12-31,49,0,1,1,82.0,586.9,144.2,61.87127805127984,95.0,0.5,critical,178,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0008,Clothing,2024-01-01,6,0,1,1,68.3,495.1,129.9,55.762171597193436,95.1,0.1,critical,193,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0008,Clothing,2024-01-02,315,0,1,1,73.0,512.9,117.4,50.36607574878579,95.39,3.3,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0008,Clothing,2024-01-03,228,0,1,1,81.0,527.9,109.2,46.88427603113205,95.0,2.4,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0008,Clothing,2024-01-04,135,0,1,1,73.0,524.8,126.4,54.23610783081465,94.98,1.4,critical,65,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0008,Clothing,2024-01-05,0,0,1,1,80.3,568.5,129.6,55.62379909983245,95.83,0.0,critical,210,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0008,Clothing,2024-01-06,67,0,1,1,94.3,645.2,129.3,55.49818357083345,96.93,0.7,critical,157,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0008,Clothing,2024-01-07,385,0,1,1,74.7,560.4,124.0,53.20488769345605,97.08,4.0,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0008,Clothing,2024-01-08,196,0,1,1,89.4,655.2,126.4,54.242340253567626,98.27,2.0,critical,20,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0008,Clothing,2024-01-09,93,0,1,1,92.1,655.4,121.2,52.008713367089264,98.9,0.9,critical,121,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0008,Clothing,2024-01-10,428,0,1,1,97.3,642.1,124.0,53.22389079835111,99.03,4.3,normal,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0008,Clothing,2024-01-11,305,0,1,1,94.1,664.4,123.1,52.82111860564022,99.72,3.1,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S003,P0008,Clothing,2024-01-12,239,0,1,1,91.5,622.3,125.1,53.69771443233307,99.77,2.4,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S003,P0008,Clothing,2024-01-13,59,0,1,1,89.4,623.1,121.4,52.11401180326143,100.92,0.6,critical,152,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S003,P0008,Clothing,2024-01-14,0,0,1,1,85.5,610.5,118.0,50.63998988753042,100.82,0.0,critical,204,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S003,P0008,Clothing,2024-01-15,168,0,1,1,80.1,571.2,116.2,49.876255154865625,101.32,1.7,critical,29,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S003,P0008,Clothing,2024-01-16,40,0,1,1,78.5,581.9,118.4,50.834883011413844,101.27,0.4,critical,157,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S003,P0008,Clothing,2024-01-17,171,0,1,1,93.0,625.2,117.1,50.26658384242849,102.23,1.7,critical,40,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S003,P0008,Clothing,2024-01-18,120,0,1,1,82.5,584.1,114.4,49.095888394998035,101.67,1.2,critical,77,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S003,P0008,Clothing,2024-01-19,337,0,1,1,89.0,594.7,113.5,48.70449457945314,101.17,3.3,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S003,P0008,Clothing,2024-01-20,214,0,1,1,80.3,566.6,111.0,47.642985745854624,101.32,2.1,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S003,P0008,Clothing,2024-01-21,140,0,1,1,80.6,576.6,111.0,47.6265479825726,100.32,1.4,critical,52,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S003,P0008,Clothing,2024-01-22,35,0,1,1,80.1,568.1,119.2,51.14415146376441,100.5,0.3,critical,165,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S003,P0008,Clothing,2024-01-23,146,0,1,1,74.1,535.6,116.9,50.15140468086097,100.21,1.5,critical,45,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S003,P0008,Clothing,2024-01-24,156,0,1,1,84.7,578.9,115.3,49.495660311654824,101.16,1.5,critical,45,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S003,P0008,Clothing,2024-01-25,49,0,1,1,82.8,600.5,113.4,48.67621376933798,100.87,0.5,critical,148,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S003,P0008,Clothing,2024-01-26,233,0,1,1,94.5,635.2,114.7,49.21693923976182,101.31,2.3,low,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S003,P0008,Clothing,2024-01-27,102,0,1,1,87.7,629.2,113.6,48.77029637672154,101.83,1.0,critical,100,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-28,S003,P0008,Clothing,2024-01-28,44,0,1,1,86.6,620.6,113.6,48.77029637672154,101.58,0.4,critical,157,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-29,S003,P0008,Clothing,2024-01-29,170,0,1,1,90.1,653.4,113.6,48.77029637672154,102.19,1.7,critical,34,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-30,S003,P0008,Clothing,2024-01-30,84,0,1,1,97.1,668.9,113.6,48.77029637672154,102.12,0.8,critical,127,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S003,P0009,Groceries,2023-12-28,77,0,0,1,59.4,416.9,2.3,1.0,95.01,0.8,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S003,P0009,Groceries,2023-12-29,13,0,0,1,60.5,409.0,18.7,8.006317545239137,94.27,0.1,critical,67,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S003,P0009,Groceries,2023-12-30,32,0,0,1,63.4,405.5,26.7,11.457656985777742,93.79,0.3,critical,59,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S003,P0009,Groceries,2023-12-31,50,0,0,1,56.7,388.6,29.3,12.595201909216406,93.27,0.5,critical,37,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S003,P0009,Groceries,2024-01-01,0,0,0,1,49.0,324.5,38.0,16.292146736046714,93.38,0.0,critical,87,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S003,P0009,Groceries,2024-01-02,39,0,0,1,47.9,308.0,35.0,15.0015061859731,92.36,0.4,critical,44,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S003,P0009,Groceries,2024-01-03,34,0,0,1,47.1,322.0,34.9,14.995990874029458,92.5,0.4,critical,49,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S003,P0009,Groceries,2024-01-04,62,0,0,1,39.1,304.4,32.4,13.904364652689194,91.72,0.7,critical,10,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S003,P0009,Groceries,2024-01-05,0,0,0,1,42.6,308.5,34.5,14.825589865651637,91.22,0.0,critical,78,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S003,P0009,Groceries,2024-01-06,16,0,0,1,44.2,303.3,32.8,14.078301692470498,91.18,0.2,critical,62,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S003,P0009,Groceries,2024-01-07,38,0,0,1,42.8,289.5,31.1,13.361709909827354,90.9,0.4,critical,36,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S003,P0009,Groceries,2024-01-08,47,0,0,1,42.0,284.6,31.2,13.39158790870038,90.6,0.5,critical,27,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S003,P0009,Groceries,2024-01-09,0,0,0,1,45.9,279.5,53.9,23.13482834555692,90.36,0.0,critical,100,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S003,P0009,Groceries,2024-01-10,107,0,0,1,41.4,279.7,65.6,28.153320416002032,90.5,1.2,critical,0,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S003,P0009,Groceries,2024-01-11,0,0,0,1,38.9,305.6,63.6,27.299585414955384,91.29,0.0,critical,103,ready,ready,,v1,ensemble_v2,2026-07-13T07:06:13.058276
